|run_id                |league_id|season|fixture_id|kickoff                      |status|raw_home_team_id|raw_away_team_id|
|20,260,416,223,527,869|184      |2,024 |1,221,625 |2025-04-05 16:00:00.000 +0200|FT    |6,777           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,221,626 |2025-04-05 16:00:00.000 +0200|FT    |6,781           |6,785           |
|20,260,416,223,527,869|184      |2,024 |1,221,627 |2025-04-12 16:00:00.000 +0200|FT    |7,431           |6,764           |
|20,260,416,223,527,869|184      |2,024 |1,221,628 |2025-04-12 16:00:00.000 +0200|FT    |6,762           |4,250           |
|20,260,416,223,527,869|184      |2,024 |1,221,629 |2025-04-12 16:00:00.000 +0200|FT    |6,766           |6,767           |
|20,260,416,223,527,869|184      |2,024 |1,221,630 |2025-04-12 16:00:00.000 +0200|FT    |6,777           |6,781           |
|20,260,416,223,527,869|184      |2,024 |1,221,631 |2025-04-12 16:00:00.000 +0200|FT    |4,669           |6,785           |
|20,260,416,223,527,869|184      |2,024 |1,221,632 |2025-04-19 16:00:00.000 +0200|FT    |6,764           |4,669           |
|20,260,416,223,527,869|184      |2,024 |1,221,633 |2025-04-19 16:00:00.000 +0200|FT    |6,767           |6,777           |
|20,260,416,223,527,869|184      |2,024 |1,221,634 |2025-04-19 16:00:00.000 +0200|FT    |4,250           |7,431           |
|20,260,416,223,527,869|184      |2,024 |1,221,635 |2025-04-19 16:00:00.000 +0200|FT    |6,785           |6,766           |
|20,260,416,223,527,869|184      |2,024 |1,221,636 |2025-04-19 16:00:00.000 +0200|FT    |6,781           |6,762           |
|20,260,416,223,527,869|184      |2,024 |1,221,637 |2025-04-26 16:00:00.000 +0200|FT    |7,431           |6,781           |
|20,260,416,223,527,869|184      |2,024 |1,221,638 |2025-04-26 16:00:00.000 +0200|FT    |6,766           |4,250           |
|20,260,416,223,527,869|184      |2,024 |1,221,639 |2025-04-26 16:00:00.000 +0200|FT    |6,767           |6,785           |
|20,260,416,223,527,869|184      |2,024 |1,221,640 |2025-04-26 16:00:00.000 +0200|FT    |6,777           |6,764           |
