|provider_league_id|league_name   |season|player_id|name                  |team_id|team_name                |ext_source  |ext_player_id|
|79                |2. Bundesliga |2022  |2,548    |S. Conteh                   |12,272 |SC Paderborn 07          |api_football|125720       |
|79                |2. Bundesliga |2022  |2,572    |N. Žebrauskas               |12,916 |SpVgg Greuther F?rth     |api_football|215918       |
|79                |2. Bundesliga |2022  |2,545    |R. Kehr                     |12,916 |SpVgg Greuther F?rth     |api_football|115600       |
|79                |2. Bundesliga |2022  |2,602    |B. Zempelin                 |13,574 |SSV Jahn Regensburg      |api_football|277757       |
|79                |2. Bundesliga |2022  |2,579    |S. Nachreiner               |13,574 |SSV Jahn Regensburg      |api_football|24981        |
|79                |2. Bundesliga |2022  |2,661    |T. Kirschbaum               |13,574 |SSV Jahn Regensburg      |api_football|964          |
|79                |2. Bundesliga |2022  |2,628    |Antonis Makatounakis        |13,527 |SV Darmstadt 98          |api_football|323565       |
|79                |2. Bundesliga |2022  |2,569    |M. Papela                   |14,617 |SV Sandhausen            |api_football|202727       |
|79                |2. Bundesliga |2022  |2,577    |C. Avevor                   |       |                         |api_football|24921        |
|79                |2. Bundesliga |2022  |2,587    |C. Kühlwetter               |       |                         |api_football|25826        |
|79                |2. Bundesliga |2022  |2,581    |D. Burnić                   |       |                         |api_football|25129        |
|79                |2. Bundesliga |2022  |2,549    |F. Bilbija                  |       |                         |api_football|125726       |
|79                |2. Bundesliga |2022  |2,631    |Frank  Feller               |       |                         |api_football|328008       |
|79                |2. Bundesliga |2022  |2,632    |L. Schbar                   |       |                         |api_football|328011       |
|79                |2. Bundesliga |2022  |2,593    |M. Heyer                    |       |                         |api_football|26356        |
|79                |2. Bundesliga |2022  |2,571    |M. Ramusović                |       |                         |api_football|202920       |
|79                |2. Bundesliga |2022  |2,550    |M. Rohr                     |       |                         |api_football|126951       |
|79                |2. Bundesliga |2022  |2,650    |N. Ahlers                   |       |                         |api_football|401689       |
|89                |Eerste Divisie|2022  |2,818    |Abdel Belarbi               |12,164 |ADO Den Haag             |api_football|322867       |
|89                |Eerste Divisie|2022  |2,843    |Aiman Achemlal              |12,164 |ADO Den Haag             |api_football|366578       |
|89                |Eerste Divisie|2022  |2,830    |Yunus Emre Ateş             |12,164 |ADO Den Haag             |api_football|329210       |
|89                |Eerste Divisie|2022  |2,786    |Guus Vaags                  |12,165 |De Graafschap            |api_football|129063       |
|89                |Eerste Divisie|2022  |2,859    |Johnatan Opoku Agyemang     |12,165 |De Graafschap            |api_football|37782        |
|89                |Eerste Divisie|2022  |2,812    |Thomas Kleinpenning         |12,165 |De Graafschap            |api_football|295138       |
|89                |Eerste Divisie|2022  |2,816    |J. Vos                      |12,181 |Den Bosch                |api_football|314011       |
|89                |Eerste Divisie|2022  |2,853    |K. Sikking                  |12,181 |Den Bosch                |api_football|37448        |
|89                |Eerste Divisie|2022  |2,823    |Ayoub Hamdani               |12,174 |Dordrecht                |api_football|325800       |
|89                |Eerste Divisie|2022  |2,835    |Ocean Polonius              |12,174 |Dordrecht                |api_football|344817       |
|89                |Eerste Divisie|2022  |2,894    |Ayoub Boukhari              |12,405 |FC Eindhoven             |api_football|92989        |
|89                |Eerste Divisie|2022  |2,815    |Joey van Casand             |12,405 |FC Eindhoven             |api_football|313500       |
|89                |Eerste Divisie|2022  |2,822    |Jordy Huybers               |12,405 |FC Eindhoven             |api_football|325718       |
|89                |Eerste Divisie|2022  |2,849    |N. Bertrams                 |12,405 |FC Eindhoven             |api_football|37216        |
|89                |Eerste Divisie|2022  |2,783    |P. Bogaers                  |12,405 |FC Eindhoven             |api_football|127807       |
|89                |Eerste Divisie|2022  |2,851    |Willem de Groot             |12,405 |FC Eindhoven             |api_football|373794       |
|89                |Eerste Divisie|2022  |2,892    |Bodhi Prinssen              |13,530 |FC OSS                   |api_football|68424        |
|89                |Eerste Divisie|2022  |2,796    |C. Kalulika                 |13,263 |Helmond Sport            |api_football|163162       |
|89                |Eerste Divisie|2022  |2,855    |Daniël Breedijk             |13,263 |Helmond Sport            |api_football|37698        |
|89                |Eerste Divisie|2022  |2,893    |G. Bosiers                  |13,263 |Helmond Sport            |api_football|8936         |
|89                |Eerste Divisie|2022  |2,811    |Jessy Hendrikx              |13,263 |Helmond Sport            |api_football|291781       |
|89                |Eerste Divisie|2022  |2,819    |Jules Houttequiet           |13,263 |Helmond Sport            |api_football|322932       |
|89                |Eerste Divisie|2022  |2,787    |Keyennu Lont                |13,263 |Helmond Sport            |api_football|129070       |
|89                |Eerste Divisie|2022  |2,790    |Lucas Nsiona Defise         |13,263 |Helmond Sport            |api_football|138861       |
|89                |Eerste Divisie|2022  |2,862    |Sander Vereijken            |13,263 |Helmond Sport            |api_football|38156        |
|89                |Eerste Divisie|2022  |2,842    |Dylan Hopman                |12,345 |Jong PSV U21             |api_football|357050       |
|89                |Eerste Divisie|2022  |2,814    |I. Bougafer                 |12,345 |Jong PSV U21             |api_football|309765       |
|89                |Eerste Divisie|2022  |2,836    |Julian Kuijpers             |12,345 |Jong PSV U21             |api_football|350644       |
|89                |Eerste Divisie|2022  |2,839    |Besfort Arifi               |13,329 |MVV                      |api_football|353063       |
|89                |Eerste Divisie|2022  |2,799    |Bob Nijsten                 |13,329 |MVV                      |api_football|194518       |
|89                |Eerste Divisie|2022  |2,782    |Ermin Cavcic                |13,329 |MVV                      |api_football|127798       |
|89                |Eerste Divisie|2022  |2,840    |Jesse Probst                |13,329 |MVV                      |api_football|353064       |
|89                |Eerste Divisie|2022  |2,834    |Keone Maho                  |13,329 |MVV                      |api_football|340286       |
|89                |Eerste Divisie|2022  |2,826    |L. Ancion                   |13,329 |MVV                      |api_football|326785       |
|89                |Eerste Divisie|2022  |2,829    |L. Noviello                 |13,329 |MVV                      |api_football|328174       |
|89                |Eerste Divisie|2022  |2,860    |Luc Joordens                |13,329 |MVV                      |api_football|379609       |
|89                |Eerste Divisie|2022  |2,781    |Mehdi Lazaar                |13,329 |MVV                      |api_football|114050       |
|89                |Eerste Divisie|2022  |2,797    |Milo Delrock                |13,329 |MVV                      |api_football|194516       |
|89                |Eerste Divisie|2022  |2,798    |Twan Visser                 |13,329 |MVV                      |api_football|194517       |
|89                |Eerste Divisie|2022  |2,854    |Kevin Owen Marcelino Silva  |12,168 |NAC Breda                |api_football|376670       |
|89                |Eerste Divisie|2022  |2,824    |Quincy Tavares Mojica       |12,168 |NAC Breda                |api_football|325846       |
|89                |Eerste Divisie|2022  |2,844    |D. Bajselmani               |12,160 |PEC Zwolle               |api_football|36915        |
|89                |Eerste Divisie|2022  |2,850    |D. Misidjan                 |12,160 |PEC Zwolle               |api_football|373785       |
|89                |Eerste Divisie|2022  |2,867    |L. Reijnen                  |12,160 |PEC Zwolle               |api_football|392588       |
|89                |Eerste Divisie|2022  |2,847    |M. van der Werff            |12,160 |PEC Zwolle               |api_football|37119        |
|89                |Eerste Divisie|2022  |2,825    |Quinten-Eladio Beckx        |12,921 |Roda                     |api_football|326031       |
|89                |Eerste Divisie|2022  |2,858    |A. Bastiaans                |12,738 |VVV Venlo                |api_football|37779        |
|89                |Eerste Divisie|2022  |2,857    |Bram Verbong                |12,738 |VVV Venlo                |api_football|37767        |
|89                |Eerste Divisie|2022  |2,832    |Ian Hussein Ngobi           |12,738 |VVV Venlo                |api_football|335735       |
|89                |Eerste Divisie|2022  |2,833    |Jonas Theuerzeit            |12,738 |VVV Venlo                |api_football|335736       |
|89                |Eerste Divisie|2022  |2,807    |Lars Nabbe                  |12,738 |VVV Venlo                |api_football|282643       |
|89                |Eerste Divisie|2022  |2,869    |M. Nelom                    |12,162 |Willem II                |api_football|44835        |
|89                |Eerste Divisie|2022  |2,785    |R. Zuijderwijk              |12,162 |Willem II                |api_football|129045       |
|89                |Eerste Divisie|2022  |2,856    |A. Berenstein               |       |                         |api_football|37756        |
|89                |Eerste Divisie|2022  |2,841    |Emmanuel Akotei             |       |                         |api_football|353809       |
|89                |Eerste Divisie|2022  |2,800    |Jip Cornelis Willem Molenaar|       |                         |api_football|202866       |
|89                |Eerste Divisie|2022  |2,784    |Roscello Vlijter            |       |                         |api_football|128315       |
|89                |Eerste Divisie|2022  |2,846    |Stanley Akoy                |       |                         |api_football|37041        |
|89                |Eerste Divisie|2022  |2,821    |Tyrese Gemert               |       |                         |api_football|325366       |
|89                |Eerste Divisie|2022  |2,864    |Vincent Regeling            |       |                         |api_football|38816        |
